Name,CitationsPerPaper
Timothy E.+Holy,12.5
Helmut+Olijnyk,7.0
Chieh-Tsung+Lo,1.0
Fabio+Benatti,24.75
Joel+Tellinghuisen,6.5
Vincent+Morénas,3.0
Christopher+Hirata,21.2
Lewis E.+Snyder,2.0
Israel M.+Sigal,8.0
Bruce B.+Benson,15.0
Clément+Le Goff,7.0
Matthias+Wenzel,0.0
Daryl+Reagan,4.25
Vivian A.+Johnson,6.25
Craig W.+Lincoln,58.0
Carla+Henríquez-Báez,0.0
Konstanze R.+Hahn,0.0
Antonio+Hernando,7.0
Florence+Gupta,5.0
Timothy T.+Gorman,0.0
Tomoshiro+Ochiai,0.0
Rodion V.+Belosludov,2.0
Henry+López-Carrera,0.0
Tobias+Steinel,3.0
Raoul+Zana,2.0
Hélène+Kucal,2.0
Aybike+Çatal-Ozer,0.0
Yoshihiro+Kumazaki,4.0
Rémi+Arras,9.0
Sinan+Keten,3.25
Stefano+Trillo,12.89655172413793
Yoshihiro+Nakano,3.3333333333333335
Alexander A.+Chumak,8.0
Claire+Somé,5.0
Hans W.+Verleur,64.0
Ronny+Richter,0.5
Harald F.+Kauffmann,3.0
Akira+Iida,7.0
Lorin+Matthews,7.5
Staffan+Ström,8.5
Reinhard A.+Wetzel,0.0
Muhittin+Mungan,2.7142857142857144
Harbans L.+Arora,12.0
Toru+Morishita,13.815384615384616
Edsel A.+Ammons,1.5
Mattia+di Mauro,7.0
Bryan+Oliver,3.5
Pierre+Hirel,0.0
Steven A.+Harich,2.0
Johanna+Akerman,4.333333333333333
Wilfried+Betz,17.0
André X. C. N.+Valente,12.0
Rie+Takagi,6.0
Maja R.+Krčmar,5.0
Sidney+Avancini,0.0
Laszlo+Szunyogh,12.0
Rosana P.+Sartoris,1.0
Shyamal+Chatterjee,6.0
Baptiste+Saint-Cyr,3.0
Marrit+Schutten,7.0
Joachim+Seidel,3.0
Elsa L.+Huber,3.0
Slawomir+Gras,13.0
Sudip+Sengupta,1.5
Tamás+Csörgö,13.0
Natália+Alkofer,3.0
Martin+Treiber,14.5
Shiladitya+Sengupta,2.25
Francisco+Cervera,9.0
Sarita+Deshmukh,3.0
Takayoshi+Tanaka,8.0
Martin+Fleischmann,0.0
Philip R.+Brooks,3.75
Viktor+Szalay,1.0
Christian+Geng,17.0
Wojciech Hubert+Zurek,93.53333333333333
Norman F.+Carnahan,4.0
Vladimir A.+Froltsov,1.0
Ellis+Darby,11.0
László Árpád+Gergely,2.625
Rajkumar+Ambrose,3.0
Sushil+Auluck,2.6666666666666665
Karel+Veselý,5.0
Masanao+Goto,3.6666666666666665
Rasmus A. X.+Persson,0.5
Shaked+Regev,0.0
Evgenii A.+Kuznetsov,5.0
Julien+Sudan,55.0
Chiranth+Srinivasan,0.0
Louis+Macon,6.0
Lincoln+Wolfenstein,31.558823529411764
Tamás+Haraszti,0.0
Norio+Achiwa,2.0
Harold+Walke,15.0
Charles E.+McFarland,9.0
Estelle L.+Basor,3.0
Elena+Kartashova,2.25
Imane+Chtioui,0.0
Sho+Yamaguchi,1.0
Abdel-Khalek+Farid,3.0
Pablo+Barniol,2.6666666666666665
Darran+Edmundson,16.0
Martin+Oettel,7.25
Frank A.+Rickey,7.0
Jürgen+Pfaff,7.0
Flemming+Besenbacher,9.421052631578947
Julien+Queva,0.0
Greg+McKusky,0.0
Pamela M.+Norris,3.0
Norman A.+Baily,3.3333333333333335
Prakhya+Ram,8.0
François+Bertran,3.625
Davit+Aghamalyan,0.0
Akihiro+Sakai,0.5
Miguel+Rivas,0.0
Marco+Venturini,8.777777777777779
Manfred+Opper,8.0
Sergey Yu.+Vernov,1.0
Stephan+Kucera,1.0
Mayuko+Kitano,4.0
Alfons J.+Buchmann,9.571428571428571
Jacob+Shamblin,0.0
Vladimir I.+Tarasov,0.0
Arthur R.+Woll,2.5
Eleonora+Luppi,13.11111111111111
Yuto+Kimura,0.0
Katleen+Denolf,7.5
Helena M.+Petrilli,12.333333333333334
Theodore+Alekel,0.0
Maurizio+Cossi,1.0
Christian+Hurm,11.0
Ungdon+Ham,1.0
Arindam+Mishra,5.0
Ulrich+Koert,2.0
Heechul+Lim,2.0
Lamberto+Rondoni,4.111111111111111
Alexei N.+Grum-Grzhimailo,6.8
Victor+Ilisie,3.0
Hideaki+Iida,3.2222222222222223
Raymond+Quek,1.0
Zaneta+Śledź,12.0
Michael A.+Mostrom,0.6666666666666666
Michał+Łopuszyński,7.5
Henrike+Trompeter,39.333333333333336
Tara M.+Fortier,3.5
Mojmir+Šob,11.0
Steve F.+King,6.0
Georges+Rasigni,2.5
Nadia+Belabas,0.0
Oleg V.+Zhirov,3.0
Eugenio+Del Nobile,9.5
Øyvind+Grøn,28.5
Jonathan H.+Chan,6.0
Fred S.+Goulding,9.0
Dibyendu+Das,5.764705882352941
Etienne+Forest,9.0
Sergiy+Katrych,1.6666666666666667
Christophe+Fond,0.0
Haijing+Niu,4.0
Thilo+Michel,0.5
Christian+Trippe,6.0
Alkan+Kabakçiog¯lu,10.0
Vladislav S.+Yakovlev,12.428571428571429
Sasi+Palaniyappan,9.5
Mihai A.+Gîrţu,7.666666666666667
William D.+Ristenpart,7.0
Bruce K.+McNamara,0.0
Hiromichi+Kaneko,3.0
Frank F.+Bier,1.5
Hélène+Mao,7.0
Mikhail I.+Bogachev,7.0
Chitra+Rangan,2.6666666666666665
Tom+Vettenburg,0.0
Zvonimir+Hlousek,3.6666666666666665
Margaret+Carrington,0.0
Wolfgang+Moritz,14.8
Bilal+Masud,1.0
Valter+Líbero,0.0
Sergio M.+Rezende,7.588235294117647
Zoltàn+Ràcz,15.0
Keisuke+Tominaga,7.0
Takashi+Morikawa,8.0
Sunita+Srivastava,2.0
Kaoru+Kimura,0.0
Michael+Czerner,7.2
Marta+Chaves,0.0
Akio+Yoshimori,2.0
Giorgia M.+Lopez,4.714285714285714
Douglas+Miller,4.333333333333333
Jianxiong+Wu,1.0
Roland+Ribotta,12.0
Hélène+de Maleprade,0.0
Thierry+Bastin,2.8
Sanders R.+Dolce,3.0
Czesl/aw+Radzewicz,18.0
Masafumi+Kondo,28.0
Bertrand+Dulieu,3.0
Hubert J.+Krenner,2.3333333333333335
Abby+Tan,4.0
Jan+Tarski,9.6
Artem+Efremov,4.0
Rudolf E.+Slovacek,2.0
Haohua+Tu,1.0
Akira E.+Villar,6.5
Diptaranjan+Das,1.0
Roberta+Marani,4.333333333333333
Henry+Semenenko,0.0
Ricardo L. S.+Farias,0.0
Camilo+Ruiz,8.714285714285714
Louis+Michel,23.545454545454547
Sidney+Borowitz,6.897435897435898
A. Wilmer+Duff,0.25
Yutaka+Nomura,1.5
Subhranil+De,2.5
Izumi+Takesue,4.0
Francesco+Sottile,17.045454545454547
Sabrina+Rufo,0.0
Luigi+Brambilla,1.0
Takeru+Ohkubo,7.0
Davide+De Salvador,5.0
Amir M.+Abbassi,1.0
Alexander+Menzel,10.5
Jaime+Souto-Casares,0.0
Shotaro+Nishitsuji,0.0
Masanori+Arita,1.0
Peter+Andresén,19.0
Hugh M.+Smallwood,0.0
Rodrigo+Canto,0.0
Hüseyin+Zafer Durusoy,5.0
Takuma+Matsumoto,4.571428571428571
Anton+Rudenko,0.0
Raja+Paul,11.666666666666666
Michael+Leskovar,22.0
Nabajit+Chakravarty,2.0
Alexander C.+Archer,5.0
Arda+Halu,4.0
Fabrice P.+Laussy,18.76923076923077
Carlos F.+Lopez,2.0
Ray G.+Greene,0.0
Frank S.+Accetta,35.285714285714285
Yukinao+Akamatsu,10.777777777777779
Isadore+Rudnick,14.761904761904763
Julien+Sylvestre,8.333333333333334
Baptiste+Allard,0.0
Ivan A.+Lazarevich,0.0
Martin+Boll,18.0
Johannes+Blaschke,3.0
Agnes+Haber,6.0
Francois M.+Nortier,0.0
Carlos P.+Ortiz,0.0
James M.+Eyster,10.0
Marcus+Adolph,0.0
Christian+Borgs,26.333333333333332
Marc+Montull,11.666666666666666
Michael E.+Harrigan,3.0
Ed+Ghahramani,23.285714285714285
Carsten+Timm,11.944444444444445
Peter L. F.+Hemment,1.0
James+Roberts,10.0
Baruch+Feldman,1.0
Normand+Mousseau,11.404255319148936
Keith+Burnett,18.363636363636363
Satoshi+Sugimoto,21.0
Steven M.+O’Malley,6.6923076923076925
Jerome M.+Schulman,8.6
Sean W.+Fackler,0.0
Bojan+Vršnak,0.0
Ljupčo+Kocarev,4.0
Uwe+Gunsenheimer,29.0
Carsten+Heide,2.0
Erhard+Salzborn,4.0
Radovan+Dermisek,20.0
Yutaka+Sugita,26.0
Malcolm A. H.+MacCallum,2.6666666666666665
K. Ellen+Keister,16.5
William P.+Dumke,18.09090909090909
William R.+McDonell,14.0
Touko+Herranen,1.0
Hadi+Salamati,2.0
Chandan+Setty,2.5
Álvaro+Jiménez-Galán,7.0
James+Jenkins,15.25
Ryota+Nakai,2.5
Yasuhiro+Wakasa,5.0
Jonathan L.+McMurry,21.0
Walter M.+Walsh,20.9
Manoj+Mandal,0.0
Frederic R.+Morgenthaler,1.5
Simanta+De,1.5
Dyana C.+Duarte,0.5
Miles J.+Dresser,6.0
Luisa+Hansen,13.0
René+Reulos,1.0
Pedro E.+Ramírez-González,7.5
Sebastian+Mai,3.0
Szymon+Godlewski,0.6666666666666666
Aaron+Ewall-Wice,1.0
Gunnar+Klinkhammer,35.5
Yury+Kolomensky,0.0
Ayako+Tetsuka,25.0
Masahiro+Yoshimoto,1.0
Aparna+Dixit,5.0
Viktor+Szaszkó-Bogár,2.6666666666666665
Roland+Görlich,8.0
Mikkel F.+Hansen,17.5
Manuel J.+Freire,0.0
Andrej+Vilesov,3.0
Laura-Isabelle+Dion-Bertrand,0.0
S. Shahab+Naghavi,1.625
James+Sharam,15.5
Andrea+Resta,217.0
Martin+Wienold,0.0
Isacc+Freund,2.0
Beata J.+Da̧browska-Wüster,2.5
Masataka+Komori,1.0
Evan T.+Williams,1.75
Douglas+Toussaint,13.5
Vanessa+Fivet,0.0
Erwin L.+Hahn,8.833333333333334
Vitali+Zhaunerchyk,0.6
Kenji+Takeda,17.0
Danilo+Sergi,1.6666666666666667
Tomasz+Rembiasz,3.0
Naoya+Imo-oka,11.0
Antonio M.+Moro,2.0
Sofia D.+Merajver,1.0
Lukáš+Lachman,1.75
Frank D.+Adams,3.0
Máté+Vigh,5.0
Charles R.+Alcock,16.0
Armand+Niederberger,5.0
Daungruthai+Jarukanont,4.5
Klaus+Kern,22.864406779661017
Gareth+Woods,0.0
Maxime+Comet,0.0
Jacob L.+Jones,3.7142857142857144
Andrei A.+Zvyagin,4.0
Christopher+Gerber,8.0
Sabine+Lennartz,2.0
Anatoly B.+Kolomeisky,6.181818181818182
Martin O.+Stern,7.714285714285714
Silvina C.+Pérez,0.0
Kálmán L.+Nagy,1.0
Klaus+Sokolowski-Tinten,1.0
Sandro+Graffi,6.75
Ulrich+Weiss,21.545454545454547
Leandro+Cieri,23.666666666666668
William B.+Walters,4.785714285714286
Frank+Gibbons,2.0
Sigbjørn+Hervik,15.0
Xi’an+Mao,16.0
Tobias+Stauber,4.714285714285714
Maurice+Kleman,3.2
Ayşe+Berkdemir,0.5
Kenneth J.+Pettipiece,1.0
Ricardo+Tascón,1.0
Peter W.+Egolf,1.5
Kaichen+Dong,0.0
Jannie+Marfaing,3.0
Hans H.+Fleischmann,8.5
Hiroshi+Uchikawa,0.0
Tsutomu+Takayama,8.0
Suzanne+Harris,3.0
Jesús+González-Trejo,2.0
Taejin+Kim,1.0
Sebastian+Kickhöfel,0.0
Osamu+Moriyama,21.0
Jader P.+Santos,0.0
Harry M.+Krutter,30.5
Pavel+Ginzburg,3.857142857142857
Ross+McDonald,1.0
Kate+Clements,13.0
Jerzy F.+Plebanski,0.0
James G.+Gaidos,39.0
Makoto+Nakajima,3.090909090909091
Ramkrishna+Ramaswamy,1.0
Ralf+Schweins,0.75
James A.+Jacobs,9.0
Perla+Wahnón,4.5
Roney+Thomas,0.0
Nariya+Uchida,7.5
Hiroyuki+Yamase,11.384615384615385
Michel+Vallieres,7.0
Matthijs P. A.+Branderhorst,6.0
Jackson+Kuhn,1.0
Rajendra+Bhandari,41.625
Keith R.+Fratus,5.0
Sezen+Sekmen,5.0
Ulrike A.+Schröder,0.0
Raymond G.+Arnold,41.5
Alessandro G.+Ruggiero,1.0
Herman J.+Mosquera Cuesta,5.333333333333333
Zbigniew R.+Struzik,7.375
Ayaz Arif+Khan,5.0
Leonard J.+Brillson,8.5
Ingemar+Ragnarsson,4.857142857142857
William+Piñeros,0.0
Yusuke+Doi,2.6666666666666665
Alexander+Sevrin,0.3333333333333333
Christian E.+Elger,9.0
Joaquin+Sitte,0.0
Patrick+Coffey,0.0
Makoto+Naruse,0.6666666666666666
Michel A.+Vandyck,1.5
Chuck E.+Long,3.0
Michele+Cotrufo,0.0
Tevfik Onur+Menteş,5.666666666666667
Bloen+Metzger,1.0
Krzysztof+Gawarecki,5.6
Rainer+Till,2.0
Timothé+Faivre,13.0
Alberto+Dall’Arche,9.0
Martin+Mechelke,0.0
Mayra+Cervantes,1.5
Jochen+Marschall,14.0
Alexander A.+Sakharuk,3.0
Ricardo+Marqués,44.0
Peter+Littlewood,41.0
Alberto+Tonero,0.0
Michael+Levine,21.0
Malcolm+Macfarlane,18.0
Benedikt+Sabass,2.5
Aris+Papageorgopoulos,6.0
Dimitry E.+Olshevsky,0.0
Samuel M. H.+Luk,0.0
Jan+Jaeken,1.0
Sampurn+Anand,0.0
Josep+Humet,6.0
Bernard+Pullman,0.0
Carlos+López-Monís,4.333333333333333
Ido+Gilary,7.454545454545454
Hrant H.+Matevosyan,5.0
Alexandros G.+Vanakaras,2.4
Hafid+Belkhir,1.0
Martin+Søndergaard,4.0
Charles J.+Goebel,7.083333333333333
Scott+White,3.0
Enrique M.+Zanardi,3.0
Solomon A.+Owerre,0.0
Shubho R.+Roy,1.0
Satoshi+Watauchi,103.0
Krzysztof+Sozański,1.0
Arne T.+Skjeltorp,6.5
Federico+Boscherini,6.875
Michael W.+Noel,21.0
Josef+Feldhaus,17.0
Fernando E.+Serna,5.0
Gunnar+Leibiger,6.0
Carsten+von Zobeltitz,9.0
Anton+van der Ven,2.0
Huibin+Sun,3.0
Max+Camenzind,0.0
William+Happer,19.5
Burhan+Bakar,3.0
Sergey+Savel'ev,0.3333333333333333
Andrea+Ellero,0.0
Matthew D.+Finn,3.0
Alain+Chiolero,27.0
Gideon+Wachtel,1.1428571428571428
Jorge M.+Seminario,2.2
Dorothee+Göckel,1.0
Dmitry V.+Chichinadze,0.0
Yoshio+Watanabe,5.0
Michail+Zak,5.0
Keaton J.+Burns,0.0
Ichiro+Amimori,1.0
Guillermo+Ramírez-Santiago,1.8333333333333333
James H.+Baum,2.0
Yohei+Kobayashi,4.0
Hakan+Bağcı,8.0
Alexander+Apolonski,11.0
René+Stock,16.2
Sherry+Gee,2.0
Michel+Gorlicki,5.333333333333333
Rajarshi+Roy,23.71641791044776
Giovanna+Malegori,8.5
Claudio A.+Scrucca,2.0
Jamel+Khamassi,0.0
Peter B.+Hitchcock,1.0
Bruce+Gluckman,20.0
Daining+Fang,0.0
Jack T.+Cusma,2.0
Atsushi+Tanaka,1.0
Elvira+Gamiz,13.0
Walter+Zimmermann,6.4411764705882355
Reinhard+Butt,1.0
Fabrizio+Antenucci,0.0
Christophe+Rodriguez,3.0
Maximilian W.+Aulbach,1.5
Zdzisław+Łojewski,25.0
Alexander M.+Rubenchik,19.0
Rex P.+Hjelm,16.0
Ratnesh+Gupta,5.0
Andreas+Muller,24.4
Grazia+Salerno,5.0
Birgit+Wehefritz-Kaufmann,2.0
M. Hall+Reno,9.0
Karim+Bouzehouane,4.25
Samuel L.+Webb,4.0
Olivier+Galland,0.0
Sylvio+Indris,1.6
Narendra Kumar+Agnihotri,2.0
Andreas+Steiger,0.0
Max+Chabert,0.0
Abhishek+Shukla,3.8333333333333335
Ofer+Hirsch,2.0
Hendrik J.+Viljoen,0.0
Eduardo H.+da Silva Neto,2.5
Tomoaki+Matsuura,2.0
Asim K.+Pal,0.0
Ross M.+Henderson,16.0
Ramon+van Handel,39.0
Franklin C.+Smith,3.5
Alexey+Zanin,19.0
Fabio D.+Rocha,38.0
Jurij+Darewych,2.0
Frank+Forstmann,8.0
Markus+Franke,0.0
Yvan+Reynier,0.0
Malte Christopher+Tichy,16.0
Pietro+Delugas,6.5
Michael H.+Ritzwoller,0.5
Paola+Barbara,4.25
Anatoly E.+Antipov,2.0
Marcos+Yamaguti,0.0
Alexey N.+Rubtsov,46.55555555555556
Jonathan C.+Gadoua,157.0
Avishek+Kumar,3.6666666666666665
Joonghoe+Dho,8.0
Henry+Blumenfeld,12.0
Elhanan+Leibowitz,0.0
Giovanni F.+Bignami,8.0
Osamu+Sugino,13.903225806451612
Yasuhiro+Makida,1.0
Bianca+Dittrich,7.0
Yukio+Hasegawa,6.2
Carlos+Frajuca,1.0
Masami+Ashida,16.333333333333332
Michael R.+Beversluis,22.0
Osamu+Matsuoka,2.6666666666666665
Jonathan M.+Arnold,9.8
Megumi+Yoshizawa,0.0
Michael G.+Moore,6.25
Jisang+Hong,7.3125
Hiroshi+Gotoda,2.75
Luiz F. C.+Pereira,15.0
Denis+Viens,3.0
Göran+Ågren,0.0
Rosaria+Brescia,0.0
Xavi+Marti,3.0
Martin J.+Howard,20.0
Mansi+Saxena,4.4
Jens S.+Hummelshøj,7.0
Martin A.+DeWitt,9.5
Erich+Kirschneck,1.0
Frédéric+Petroff,21.0
Hugh+Dewitt,7.0
Rachel+Scherr,0.0
Ayumi+Iwai,4.0
James+Stokes,8.0
Christopher D. P.+Duffy,3.0
Diana+Urbano,9.0
Paula+Jofré,9.0
Tarek+Ibrahim,23.76086956521739
Bhabani+Majumdar,8.0
Maxime+Dupraz,0.0
Gabriel T.+Landi,3.1818181818181817
Wilson Agerico+Diño,1.5714285714285714
Yoshihiko+Satake,2.0
Hagen+Telg,2.5
Yehonatan+Dallal,0.5
Oliver F.+Piattella,1.0
Kimio+Miura,5.5
Milton R.+Baker,6.6
Sergey V.+Ovsyannikov,1.3333333333333333
Chris H.+Wiggins,13.333333333333334
James P.+Shaffer,6.888888888888889
Frédéric+Nowacki,9.0
Gábor J.+Halász,2.0
Jennifer+Blue,0.0
Miro+Erkintalo,29.0
Hisa-Aki+Tanaka,12.5
Alexander+Scholz,24.0
Frank S.+Bates,13.0
Steve+Kunec,6.0
Aneesh V.+Manohar,30.446153846153845
Pierre+Demers,7.0
Erhard+Schnapka,21.5
Fumio S.+Ohuchi,0.6
Lluís+Torner,109.0
Ziv+Gefen,1.0
Kenneth B.+Eisenthal,6.0
Sebastian+Wouters,3.0
Herve+Lissek,0.0
Vladimir+Bondarenko,1.0
Stéphane+Bedwani,5.0
S. Josephine+Suh,10.75
Russell+Wallace,3.0
Felix+Creutzig,2.0
Horst+Stegemeyer,13.0
Ralph D.+Amado,31.333333333333332
Sudhir+Nadkarni,30.5
Heiko+Peisert,1.0
Donald R.+Connors,1.0
Grover D.+O'Kelley,12.0
Mathew+Robinson,0.0
Wolfgang+Pöschl,0.0
Katja+Höflich,5.0
Gregory Kh.+Rozenberg,6.5
Narinder+Dhiman,6.0
Andrea+Di Donato,1.0
Claes+Hammar,1.5
Sahng-Kyoon+Yoo,3.25
Marian+Kraj,10.0
Duane C.+Wallace,9.025641025641026
Alexei V.+Selikhov,6.5
Andreas+Merz,2.0
Marta+Anguiano,10.0
Vadim Y.+Soloviev,0.0
Aurélien+Trichet,8.0
Masashi+Tahara,0.0
Georg+Rosenfeld,21.5
Stefan-Alexander+Arlt,8.0
Chris+Orban,1.0
Antonino+Giaquinta,36.0
Francesco+Albarelli,0.0
Xiaxi+Cheng,4.0
Barry P.+Rand,5.666666666666667
Zvonimir+Dogic,12.714285714285714
Charles S.+Peskin,1.6666666666666667
Shinkichi+Shibata,0.0
Shridhar R.+Gadre,5.666666666666667
Ronald L.+Cappelletti,6.0
Noriko+Shiiki,2.4
Stefan+Roesler,10.0
Vincent+Overbeck,7.0
Alexander S.+Belozerov,1.0
Michael+Buballa,19.571428571428573
Julie A.+Borchers,3.5
Stuart S.+Szigeti,6.0
Curran D.+Muhlberger,3.0
Nikita+Voronchev,0.0
Hechang+Lei,6.4
Charles T.+Rettner,23.0
Anton+Ilderton,12.1
Abbes+Tahraoui,3.0
Waseem+Kamleh,8.12
Levente+Rózsa,3.0
Anvy Moly+Tom,0.0
Adriano+Mosca Conte,10.0
Hiroshi+Toki,5.551724137931035
Martin B.+Short,7.0
Carmen A.+Núñez,1.3333333333333333
Matteo Farnesi+Camellone,10.0
Andreas+Stein,8.0
Manoj+Marik,0.0
Andrzej+Badzian,1.0
Nicola+Pinamonti,1.5
Javier+Cervera,0.0
Ümit+Özgür,11.0
Björn+Stinner,7.0
Krzysztof+Gontarek,0.5
Christian Bender+Koch,21.5
Ralph+Kenna,3.5
Barry D.+Dunietz,1.8
Louis A.+Romero,2.5
Björn+Drews,3.0
Norman+Davidson,5.333333333333333
Piotr+Grzywacz,3.0
Yasushi+Yokoya,2.0
Alimohammad+Rabbani,11.0
James A.+Richmond,4.0
Peter M.+Marley,0.0
Yoshitaka+Kasukabe,1.0
Luciano+Gottardi,2.0
Karl+van Bibber,19.333333333333332
Aleksandra+Borysow,4.0
Gilles+Moreau,0.0
Zengo+Tsuboi,4.0
Martin F.+Jarrold,22.90909090909091
Casimir J.+Suchyta III,9.0
Martin+Hövel,3.0
Péter+Magyar,0.0
Frank+Zielen,1.0
Tatiana Yu.+Chemekova,0.0
Andrzej+Patrykiejew,2.0
Duane Q.+Nykamp,1.0
Leonardo+Ricci,1.0
Jacques+van Wonterghem,2.0
Osvaldo A.+Rosso,2.0
Kunihiro+Kihou,14.0
Salvatore J.+Lalama,26.0
Kwangyun+Jung,0.0
Walter O.+Krawec,0.0
Dmitry A.+Smirnov,7.181818181818182
Luca+Pezzè,2.5
William R.+Naylor,7.5
Tina D.+Dolidze,0.0
Qui+Tran-Cong,6.8
Jochen+Guck,7.0
Sergei+Karpuk,0.5
Philippe+Sechet,0.0
Emmanuelle+Dufour,3.0
Yael+Artzy-Randrup,6.0
Michail D.+Vrettas,0.0
Jonathan M.+Cornell,2.0
Michael+Zehetbauer,1.5
Michael+Sturek,0.5
Tore+Olsen,4.0
Wallace H.+Tucker,1.0
Alessandro+Toffoli,10.0
Liesbeth M. C.+Janssen,6.666666666666667
Jonathan M.+Buhmann,3.0
Dimitri M.+Gangardt,3.5
Daniele+Vigolo,12.5
Wolfram+Möbius,3.0
G. Barreto+Lemos,3.0
Yunyun+Li,2.0
Emily M.+Jin,25.0
Christian+Back,3.0
Akio+Kawana,9.0
Guglielmo+Mondio,1.0
Katsuyuki+Imagawa,0.0
M. Keith+Matzen,5.0
Kien+Phan Huy,3.0
Igor+Kulić,0.0
Øystein+Fischer,41.5
Alessio+D’Alessandro,8.0
Steffen+Bieder,0.0
Takami+Yamashita,1.5
Patrick+Ilg,4.333333333333333
Hikari+Nakayama,0.0
Krzysztof+Chabuda,3.0
Luca+Cerino,3.5
Cynthia L.+Bilchak,3.0
Sergei+Sergeenkov,1.0
Theo+Karapiperis,23.0
Marcelo Alejandro+Luda,1.0
Mamoru+Fujine,0.5
Jaehyun+Kim,4.2
Bharadwaj+Narayanan,0.0
AtMa P. O.+Chan,2.0
Kenneth T.+McGregor,3.0
Romuald+L/yżwa,4.0
Janet+Conrad,2.6666666666666665
Eugenio+Gaite,2.0
Abduweli+Ablimit,11.0
Shuhei+Fukuoka,0.0
Taranjeet+Chhabra,0.5
James F.+Whalen,3.0
Masaru+Hongo,6.5
Bryan C.+Hathorn,0.0
Mathieu+Bouville,2.6
Enrico+Schierle,11.8
Peter A.+Tass,9.066666666666666
Constantinos A.+Valagiannopoulos,0.4
Volker+Ulrich,1.6666666666666667
Dagmara+Sokołowska,3.0
Rajeev K.+Puri,13.063829787234043
Tolga+Altinoluk,7.2
Terry+Pilkington,5.6
Paolo+De Los Rios,6.483870967741935
René+Pool,2.0
Nezar+Abdennur,4.0
Julio H.+Toloza,10.0
Finn Gro/nne+Kristensen,0.0
Jagadeesh S.+Moodera,15.19047619047619
Bengt+Svensson,6.0
Gunnar+Erlandsson,3.0
Shahar+Hod,13.596491228070175
Subodh R.+Shenoy,9.722222222222221
Pierre-Arnaud+Artola,4.0
Patrick+Roblin,1.8
Petr+Tsatsin,13.0
Abd-Elmoniem+El-Kamhawy,2.0
Christoph+Ellert,16.5
Tomohiro+Koyama,5.0
Viviana M.+Viña-Cervantes,3.0
Katarzyna+Bielska,1.0
Ludger+Hoffmann,5.0
Pierre+Rouchon,4.0
Nishant+Nookala,2.0
James E.+Faller,2.75
Susanna+Thon,3.0
Kunal+Sharma,0.0
Yumiko+Nakano,2.0
Diego+Sabbagh,1.5
Maurits W.+Haverkort,4.666666666666667
William R.+Scott,1.0
Sverre+Froyen,74.63636363636364
Andrej+Kwadrin,2.6666666666666665
Peter+Schmelcher,7.761363636363637
Jonas+Forsman,2.0
Jungpil+Seo,10.0
Cedric+Bernard,3.0
Charalampos+Mavidis,3.0
Petr+Alexa,2.5
Hideaki+Kawaguchi,0.0
Erik J.+Sánchez,48.0
Mourad+Benamara,2.0
Hatice+Altug,0.0
Brendan M.+McLaughlin,1.5
Frank C.+Meinecke,3.3333333333333335
Matthias+Kemmler,2.0
P. Maarten+Biesheuvel,2.0
Evgeny M.+Gromov,0.0
Pavel A.+Bolokhov,8.222222222222221
Hem Chandra+Kandpal,17.0
Birk+Skyum,0.0
Dongkwan+Shin,4.666666666666667
Fabian+Menges,3.0
Frank H.+Spedding,4.625
Nirmalya+Ballav,1.0
Roberto E.+Martinez,12.0
Vladimir I.+Man’ko,7.0
Vijay Pal+Singh,5.5
Florian+Pielmeier,3.4
Brennan+Gantner,3.0
Igor+Tsukerman,2.4
Adam M.+Urbanowicz,0.0
Doris+Kuhlmann-Wilsdorf,12.5
Stijn+van Langen,2.0
Jacek+Dziarmaga,12.375
Michael W.+Coughlin,19.0
Yves+Guissani,19.0
Jérémie+Rolle,2.6666666666666665
Volker C.+Weiss,3.0
Louis-Pierre+Regnault,11.833333333333334
Jim+Gunton,10.5
Gabriel+Torrealba,18.0
W. Larry+Hults,3.0
Tatsuya+Miyamoto,6.0
Yoshitaka+Ametani,4.0
Blerta+Shtylla,0.0
Marcelo+Epstein,1.0
Keith A.+Sage,4.5
Elmar+Schreiber,3.0
James E.+Raynolds,5.0
Marvin M.+Mueller,7.0
Grant D.+Smith,2.2857142857142856
Atieh+Zamani,0.0
Marek+Olechowski,19.5
Tomas+Diaz de la Rubia,32.0
Nima+Shokri,2.5
Štěpán+Pick,3.4285714285714284
Vincenzo+Ardizzone,4.4
Michaela+Kozlova,0.0
Tomoaki+Ishii,0.0
F. Scott+Porter,2.5
Sergey+Cherkis,3.0
Laurent+Pierre,5.0
Gael+Sentís,0.0
Alberto+Calloni,0.0
Alexei N.+Gavrilov,3.0
Pieter G.+Dykema,2.0
Christian+Sandfort,5.333333333333333
Hisashi+Nakashima,3.0
Armando+Piccardi,4.333333333333333
Laurence+Jacobs,23.733333333333334
Alvaro+Marin,1.0
Christophe+Payen,6.5
Matthias+Posselt,4.333333333333333
Valery+Borysenko,1.0
James R.+Chisholm,3.75
Catalin+Gainaru,1.3333333333333333
James A.+Birchby,0.0
Samuel+Bottani,1.0
Youngsoon+Kim,2.0
Marie-Vanessa+Coulet,4.0
Yumiko+Mizuno,3.0
Werner+Wetzel,28.5
Ivan M.+Uzunov,3.0
Wim J.+van der Zande,4.428571428571429
Priya+Sony,7.25
James A.+McCaulley,3.5
Bernhard+Stumpf,2.0
Henry V.+Bohm,14.4
Bela+Farago,2.6
Volker+Jaenisch,4.0
Raban+Iten,3.0
